"time","status","sex","neutered","intake_condition","intake_type","latitude","longitude","black","brown","brown_tabby","calico","cream","gray","gray_tabby","orange","orange_tabby","tan","tortie","white"
30,0,"female","no","normal","stray",33.7753479,-118.1687498,0,0,0,0,0,1,0,0,0,0,0,1
139,1,"male","yes","normal","owner_surrender",33.8120489,-118.1062309,1,0,0,0,0,0,0,0,0,0,0,1
8,1,"female","no","normal","stray",33.7839343,-118.1981017,0,0,0,0,0,1,0,0,0,0,0,1
24,0,"unknown","unknown","under_age_or_weight","stray",33.781816,-118.17468,0,0,0,0,0,0,0,1,0,0,0,1
16,0,"unknown","unknown","under_age_or_weight","stray",33.781816,-118.17468,0,0,0,0,1,0,0,0,0,0,0,1
38,0,"unknown","unknown","normal","stray",33.8102748,-118.1538585,0,0,0,0,0,1,0,0,0,0,0,1
44,0,"female","no","normal","stray",33.7761588,-118.1739631,0,0,0,0,0,1,0,0,0,0,0,1
43,0,"female","yes","normal","stray",33.8223213,-118.1154561,0,0,0,1,0,0,0,0,0,0,0,1
77,1,"female","yes","normal","stray",33.8007621,-118.2088979,0,0,0,0,0,0,0,0,0,0,0,1
43,0,"female","no","under_age_or_weight","stray",33.8764386,-118.1981979,0,0,1,0,0,0,0,0,0,0,0,1
54,0,"female","no","normal","stray",33.8764386,-118.1981979,0,0,0,0,0,0,1,0,0,0,0,1
22,1,"male","yes","normal","stray",33.784565,-118.154242,0,0,1,0,0,0,0,0,0,0,0,1
126,1,"female","yes","normal","owner_surrender",33.7786073,-118.2031453,0,0,0,0,0,1,0,0,0,0,0,1
47,1,"male","no","normal","owner_surrender",33.7786073,-118.2031453,0,0,0,0,0,1,0,0,0,0,0,1
126,1,"female","no","normal","owner_surrender",33.7786073,-118.2031453,0,0,0,0,0,0,1,0,0,0,0,1
35,1,"male","yes","feral","stray",33.8696544,-118.1646777,0,0,1,0,0,0,0,0,0,0,0,1
96,1,"male","yes","normal","stray",33.8732943,-118.1967604,0,0,0,0,0,0,0,0,1,0,0,1
8,0,"female","no","normal","stray",33.8116252,-118.2035007,0,0,0,0,0,0,1,0,0,0,0,1
8,0,"male","no","normal","stray",33.7765491,-118.1836903,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"unknown","unknown","normal","stray",33.8772923,-118.183915,0,0,0,0,0,0,0,0,1,0,0,1
8,1,"male","yes","feral","stray",33.8007621,-118.2088979,0,0,0,0,0,0,0,0,0,1,0,0
35,1,"male","no","normal","stray",33.8618635,-118.057257,0,0,0,0,0,1,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.8097185,-118.0929813,1,0,0,0,0,0,0,0,0,0,0,1
213,1,"male","yes","normal","stray",33.7870403,-118.1871105,0,0,0,0,0,0,0,0,1,0,0,1
11,0,"male","no","normal","stray",33.7816457,-118.1828659,0,0,0,0,0,0,1,0,0,0,0,1
15,0,"male","no","normal","stray",33.7744417,-118.1567765,0,0,1,0,0,0,0,0,0,0,0,1
122,1,"female","no","under_age_or_weight","stray",33.8640647,-118.1766294,1,0,0,0,0,0,0,0,0,0,0,1
37,1,"male","yes","normal","stray",33.7960219,-118.1252392,1,0,0,0,0,0,0,0,0,0,0,1
22,0,"female","no","normal","owner_surrender",33.8470969,-118.176518,0,0,0,0,0,1,0,0,0,0,0,1
8,0,"unknown","unknown","under_age_or_weight","stray",33.797133,-118.1882378,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"unknown","unknown","under_age_or_weight","stray",33.797133,-118.1882378,1,0,0,0,0,0,0,0,0,0,0,1
9,1,"male","no","normal","stray",33.8290583,-118.0909391,0,0,0,0,0,0,0,0,1,0,0,1
68,0,"male","no","normal","stray",33.7855469,-118.1839953,0,0,0,0,0,0,0,0,1,0,0,1
33,1,"female","yes","normal","stray",33.7946311,-118.1750875,0,0,1,0,0,0,0,0,0,0,0,1
16,1,"male","yes","normal","stray",33.8685019,-118.048573,0,0,0,0,0,0,0,1,0,0,0,1
10,0,"unknown","unknown","under_age_or_weight","stray",33.7660664,-118.1858168,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","normal","stray",33.8677646,-118.1578273,0,0,0,0,0,0,0,0,1,0,0,1
16,1,"female","no","feral","stray",33.7789659,-118.1950758,1,0,0,0,0,0,0,0,0,0,0,1
11,0,"female","no","normal","stray",33.7935031,-118.1828539,0,0,1,0,0,0,0,0,0,0,0,1
13,0,"male","no","under_age_or_weight","stray",33.7789659,-118.1950758,1,0,0,0,0,0,0,0,0,0,0,1
55,0,"male","yes","feral","stray",33.8172425,-118.2119827,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","normal","stray",33.7898857,-118.1910812,0,0,0,0,0,0,0,0,0,0,0,1
12,1,"female","yes","feral","stray",33.8685019,-118.048573,0,0,0,1,0,0,0,0,0,0,0,1
16,1,"male","no","normal","stray",33.796559,-118.1078305,0,0,0,0,0,1,0,0,0,0,0,1
10,0,"male","no","normal","stray",33.8152601,-118.0955236,0,0,1,0,0,0,0,0,0,0,0,1
10,0,"male","no","normal","stray",33.8152601,-118.0955236,0,0,1,0,0,0,0,0,0,0,0,1
10,0,"female","no","normal","stray",33.8152601,-118.0955236,0,0,1,0,0,0,0,0,0,0,0,1
10,0,"female","no","normal","stray",33.8526229,-118.1770062,1,0,0,0,0,0,0,0,0,0,0,1
52,0,"female","no","normal","stray",33.7737441,-118.1186543,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","no","normal","stray",33.8187642,-118.0912177,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","yes","normal","owner_surrender",33.8085881,-118.0692551,1,0,0,0,0,0,0,1,0,0,0,0
16,1,"female","yes","feral","stray",33.8834191,-118.1791406,0,0,0,0,0,0,0,0,0,0,0,1
15,1,"male","yes","feral","stray",33.7898887,-118.1687288,0,0,0,0,0,0,0,0,0,0,0,1
29,0,"male","no","normal","stray",33.842783,-118.1845225,1,0,0,0,0,0,0,0,0,0,0,1
25,1,"male","no","normal","stray",33.8433771,-118.1889459,0,0,1,0,0,0,0,0,0,0,0,1
104,1,"female","no","under_age_or_weight","stray",33.9045042,-118.2345641,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"female","yes","normal","stray",33.8363417,-118.1862281,0,0,0,0,0,1,0,0,0,0,0,1
18,1,"male","yes","normal","stray",33.7962025,-118.1408175,0,0,0,0,0,1,0,0,0,0,0,1
15,0,"female","yes","normal","stray",33.8234811,-118.0782898,0,0,0,0,0,0,0,0,0,0,0,1
40,0,"female","no","normal","stray",33.7996711,-118.1923808,1,0,0,0,0,0,0,0,0,0,0,1
12,0,"male","no","normal","stray",33.8467318,-118.1939192,0,0,0,0,0,0,0,0,1,0,0,1
9,0,"male","no","normal","owner_surrender",33.7699572,-118.1730525,1,0,0,0,0,0,0,0,0,0,0,1
35,0,"female","no","ill_mild","stray",33.7881628,-118.1773224,0,0,1,0,0,0,0,0,0,0,0,1
9,0,"female","no","normal","owner_surrender",33.8757222,-118.0549716,1,0,0,0,0,0,0,0,0,0,0,1
32,1,"male","no","normal","owner_surrender",33.7809169,-118.186694,0,0,0,0,0,0,0,0,1,0,0,1
28,0,"female","no","normal","stray",33.7795996,-118.0580864,1,0,0,0,0,0,0,0,0,0,0,1
14,0,"male","yes","feral","stray",33.8575206,-118.1600949,0,0,0,0,0,0,1,0,0,0,0,1
25,0,"male","no","normal","stray",33.8227375,-118.2143006,0,0,0,0,0,1,0,0,0,0,0,1
12,1,"male","yes","feral","stray",33.7953198,-118.1882312,0,0,1,0,0,0,0,0,0,0,0,1
11,1,"male","yes","feral","stray",33.7953198,-118.1882312,0,0,1,0,0,0,0,0,0,0,0,1
21,0,"female","no","normal","stray",33.8656775,-118.1925279,1,0,0,0,0,0,0,0,0,0,0,1
11,1,"unknown","unknown","feral","stray",33.8685019,-118.048573,0,0,0,0,0,0,0,0,1,0,0,1
38,1,"male","yes","ill_moderatete","stray",33.7735293,-118.1709746,0,0,0,0,0,0,0,0,1,0,0,1
10,1,"female","yes","feral","stray",33.8680518,-118.1081058,0,0,1,0,0,0,0,0,0,0,0,1
14,0,"female","no","normal","stray",33.8581363,-118.1820058,0,0,1,0,0,0,0,0,0,0,0,1
8,1,"male","no","other","stray",33.8678275,-118.2008922,0,0,0,0,0,0,0,0,1,0,0,1
10,0,"male","no","normal","stray",33.8515666,-118.183889,0,0,0,0,0,1,0,0,0,0,0,1
27,1,"female","no","normal","stray",33.7737943,-118.1031058,1,0,0,0,0,0,0,0,0,0,0,1
8,1,"male","yes","fractious","stray",33.8606421,-118.1882829,0,0,1,0,0,0,0,0,0,0,0,1
9,1,"male","yes","fractious","stray",33.8618297,-118.191754,0,0,0,0,0,0,0,1,0,0,0,1
16,1,"female","yes","fractious","stray",33.8742238,-118.2026551,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"male","yes","fractious","stray",33.8742238,-118.2026551,0,0,0,0,0,0,0,1,0,0,0,1
56,1,"male","no","normal","stray",33.7935093,-118.1774167,0,0,1,0,0,0,0,0,0,0,0,1
218,1,"male","yes","normal","owner_surrender",33.8027184,-118.2174525,0,0,0,0,0,0,0,1,0,0,0,1
136,0,"male","yes","ill_moderatete","stray",33.8116265,-118.2024198,0,0,0,0,0,0,0,0,1,0,0,1
14,0,"male","yes","fractious","stray",33.7729471,-118.1760582,0,0,1,0,0,0,0,0,0,0,0,1
83,1,"male","yes","normal","stray",33.8062492,-118.2121957,0,0,0,0,0,0,0,0,1,0,0,1
11,0,"female","no","normal","stray",33.8107871,-118.216022,0,0,0,0,0,0,0,0,0,0,1,1
74,1,"female","yes","normal","other",33.7923838,-118.2236742,0,0,0,1,0,0,0,0,0,0,0,1
146,0,"male","no","normal","stray",33.8042693,-118.1763295,0,0,1,0,0,0,0,0,0,0,0,1
21,0,"male","no","other","stray",33.7744399,-118.1698465,1,0,0,0,0,0,0,0,0,0,0,1
61,1,"female","yes","normal","stray",33.7674222,-118.2149442,0,0,0,0,1,0,0,0,0,0,0,1
30,0,"unknown","unknown","under_age_or_weight","stray",33.7674222,-118.2149442,0,0,0,0,0,0,0,0,1,0,0,1
30,0,"unknown","unknown","under_age_or_weight","stray",33.7674222,-118.2149442,0,0,0,0,0,0,0,0,1,0,0,1
30,0,"unknown","unknown","under_age_or_weight","stray",33.7674222,-118.2149442,0,0,0,0,0,0,0,0,1,0,0,1
20,1,"male","yes","fractious","stray",33.7597875,-118.2047757,0,0,1,0,0,0,0,0,0,0,0,1
8,1,"female","yes","normal","stray",33.8677938,-118.0417766,0,1,0,0,0,0,0,0,0,0,0,1
52,0,"male","no","under_age_or_weight","stray",33.8064735,-118.2194345,0,0,0,0,0,1,0,0,0,0,0,1
24,1,"female","yes","normal","owner_surrender",33.7860322,-118.1577365,1,1,0,0,0,0,0,0,0,0,0,0
9,1,"unknown","unknown","normal","stray",33.7464417,-118.1920306,0,0,1,0,0,0,0,0,0,0,0,1
10,0,"female","no","normal","stray",33.7667642,-118.1771283,0,0,0,0,0,0,0,0,1,0,0,1
69,1,"female","yes","normal","stray",33.8007869,-118.2132808,0,0,1,0,0,0,0,0,0,0,0,1
51,1,"female","yes","fractious","stray",33.8027342,-118.2021574,0,0,1,0,0,0,0,0,0,0,0,1
20,1,"male","yes","fractious","stray",33.7838353,-118.1788553,1,0,0,0,0,0,0,0,0,0,0,1
152,1,"male","yes","other","other",33.8727897,-118.1792128,0,0,0,0,0,0,0,0,1,0,0,1
17,1,"female","yes","fractious","stray",33.8655748,-118.1705771,0,0,0,0,0,1,0,0,0,0,0,1
20,1,"male","yes","fractious","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
139,1,"female","no","other","other",33.8727897,-118.1792128,1,0,0,0,0,0,0,0,0,0,0,1
68,1,"female","yes","fractious","stray",33.8512876,-118.1678703,0,0,1,0,0,0,0,0,0,0,0,1
58,0,"female","no","under_age_or_weight","stray",33.8027342,-118.2021574,0,0,1,0,0,0,0,0,0,0,0,1
56,0,"female","no","normal","owner_surrender",33.7896413,-118.1621653,1,0,0,0,1,0,0,0,0,0,0,0
10,1,"female","yes","normal","stray",33.7926278,-118.101503,1,0,0,0,0,0,0,0,0,0,0,1
45,1,"female","yes","normal","other",33.8096122,-118.0826161,0,0,0,1,0,0,0,0,0,0,0,1
176,1,"male","yes","normal","stray",33.7789912,-118.1828784,0,0,0,0,0,0,0,0,1,0,0,1
8,1,"male","yes","other","stray",33.8746909,-118.2026096,0,0,0,0,0,1,0,0,0,0,0,1
12,1,"male","yes","fractious","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
18,1,"male","yes","fractious","stray",33.7937467,-118.1751593,0,0,1,0,0,0,0,0,0,0,0,1
13,0,"female","no","under_age_or_weight","stray",33.7826038,-118.1643982,1,0,0,0,0,0,0,0,0,0,0,1
13,0,"female","no","under_age_or_weight","stray",33.7826038,-118.1643982,0,0,1,0,0,0,0,0,0,0,0,1
10,1,"female","yes","fractious","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
23,0,"male","no","under_age_or_weight","owner_surrender",33.787333,-118.1927321,0,0,0,0,0,0,1,0,0,0,0,1
8,1,"male","yes","fractious","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
20,1,"female","yes","fractious","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"female","no","normal","stray",33.7791862,-118.1908732,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","under_age_or_weight","stray",33.7791862,-118.1908732,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","under_age_or_weight","stray",33.7791862,-118.1908732,1,0,0,0,0,0,0,0,0,0,0,1
18,1,"male","yes","other","stray",33.7753479,-118.1687498,0,0,0,0,0,0,0,1,0,0,0,1
15,1,"male","yes","normal","stray",33.7862476,-118.1567097,1,0,0,0,0,0,0,0,0,0,0,1
52,1,"male","no","normal","stray",33.8104713,-118.1251845,1,0,0,0,0,0,0,0,0,0,0,1
89,0,"male","no","normal","stray",33.8104713,-118.1251845,0,0,0,0,0,1,0,0,0,0,0,1
11,0,"female","no","normal","stray",33.7870922,-118.2124331,0,0,0,1,0,0,0,0,0,0,0,1
12,1,"male","yes","fractious","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","no","normal","owner_surrender",33.778973,-118.1622263,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","under_age_or_weight","stray",33.8601512,-118.1744299,0,0,0,0,0,0,0,1,0,0,0,1
58,1,"female","yes","normal","stray",33.775366,-118.176353,0,0,0,0,0,0,1,0,0,0,0,1
13,1,"female","yes","fractious","stray",33.8275919,-118.0980253,0,0,1,0,0,0,0,0,0,0,0,1
28,0,"female","no","normal","stray",33.861878,-118.1850399,0,0,0,0,0,1,0,0,0,0,0,1
8,0,"female","no","under_age_or_weight","stray",33.861878,-118.1850399,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","no","under_age_or_weight","stray",33.861878,-118.1850399,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","no","under_age_or_weight","stray",33.861878,-118.1850399,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","no","under_age_or_weight","stray",33.861878,-118.1850399,0,0,0,0,0,0,1,0,0,0,0,1
8,0,"female","yes","normal","stray",33.7662331,-118.1743649,0,0,0,0,0,1,0,0,0,0,0,1
82,1,"female","yes","under_age_or_weight","stray",33.8765281,-118.1534734,1,0,0,0,0,0,0,0,0,0,0,1
54,0,"female","no","normal","stray",33.7789707,-118.155669,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.8641608,-118.1935283,1,0,0,0,0,0,0,0,0,0,0,1
17,0,"female","yes","normal","stray",33.7777598,-118.1950735,0,0,0,0,0,0,1,0,0,0,0,1
16,0,"unknown","unknown","fractious","stray",33.8571078,-118.0541908,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","no","under_age_or_weight","stray",33.8325128,-118.1367034,0,0,0,0,0,1,0,0,0,0,0,1
16,0,"unknown","unknown","fractious","stray",33.8571078,-118.0541908,0,0,0,0,0,1,0,0,0,0,0,1
15,1,"male","yes","fractious","stray",33.7868197,-118.1783397,1,0,0,0,0,0,0,0,0,0,0,1
15,1,"female","yes","fractious","stray",33.8673834,-118.1080783,0,0,1,0,0,0,0,0,0,0,0,1
27,1,"male","yes","fractious","stray",33.7916693,-118.1892675,1,0,0,0,0,0,0,0,0,0,0,1
15,0,"female","no","under_age_or_weight","stray",33.7948503,-118.1763448,1,0,0,0,0,0,0,0,0,0,0,1
15,0,"female","no","under_age_or_weight","stray",33.7948503,-118.1763448,0,0,1,0,0,0,0,0,0,0,0,1
15,0,"female","yes","normal","stray",33.8774437,-118.1534686,0,0,0,0,0,0,0,1,0,0,0,1
14,0,"male","no","under_age_or_weight","stray",33.8379479,-118.134692,1,0,0,0,0,0,0,0,0,0,0,1
14,0,"male","no","under_age_or_weight","stray",33.8379479,-118.134692,1,0,0,0,0,0,0,0,0,0,0,1
14,0,"female","no","under_age_or_weight","stray",33.8379479,-118.134692,1,0,0,0,0,0,0,0,0,0,0,1
36,1,"female","no","under_age_or_weight","stray",33.8772923,-118.183915,0,0,0,1,0,0,0,0,0,0,0,1
66,1,"female","yes","normal","stray",33.7825991,-118.1741775,1,0,0,0,0,0,0,0,0,0,0,1
24,1,"female","yes","normal","stray",33.7751351,-118.1799603,0,0,0,0,0,0,1,0,0,0,0,1
13,1,"male","yes","fractious","stray",33.8020217,-118.1678543,0,0,1,0,0,0,0,0,0,0,0,1
29,0,"male","no","under_age_or_weight","stray",33.773656,-118.1413661,0,0,0,0,0,0,0,0,1,0,0,1
29,0,"male","no","fractious","stray",33.8106568,-118.100221,0,0,0,0,0,1,0,0,0,0,0,1
21,1,"male","yes","fractious","stray",33.8014406,-118.0459976,0,0,0,0,0,1,0,0,0,0,0,1
22,1,"female","yes","fractious","stray",33.8606421,-118.1882829,0,0,1,0,0,0,0,0,0,0,0,1
70,0,"female","no","normal","stray",33.8746936,-118.1740968,1,0,0,1,0,0,0,0,0,0,0,0
16,1,"female","yes","under_age_or_weight","stray",33.8746936,-118.1740968,0,0,0,0,0,0,1,0,0,0,0,1
12,1,"male","yes","normal","stray",33.7751351,-118.1799603,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"male","no","fractious","stray",33.7979136,-118.1774033,1,0,0,0,0,0,0,0,0,0,0,1
48,0,"female","no","under_age_or_weight","stray",33.8777064,-118.2038327,0,0,1,0,0,0,0,0,0,0,0,1
73,1,"female","yes","normal","stray",33.8221473,-118.1850249,0,0,0,0,0,1,0,0,0,0,0,1
17,1,"male","yes","fractious","stray",33.7931244,-118.1251061,1,0,0,0,0,0,0,0,0,0,0,1
24,1,"female","yes","normal","owner_surrender",33.8477457,-118.1964722,1,0,0,0,0,0,0,0,0,0,0,1
11,1,"male","no","normal","stray",33.8600524,-118.1884085,0,0,1,0,0,0,0,0,0,0,0,1
254,1,"male","yes","under_age_or_weight","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
254,1,"male","yes","under_age_or_weight","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
254,1,"female","yes","under_age_or_weight","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
254,1,"female","yes","under_age_or_weight","stray",33.8096122,-118.0826161,0,0,1,0,0,0,0,0,0,0,0,1
254,1,"male","yes","under_age_or_weight","stray",33.8096122,-118.0826161,0,0,1,0,0,0,0,0,0,0,0,1
30,1,"male","yes","fractious","stray",33.8188014,-118.1991333,0,0,0,0,0,1,0,0,0,0,0,1
112,1,"female","yes","normal","stray",33.7807777,-118.1795552,0,0,1,0,0,0,0,0,0,0,0,1
8,0,"female","no","under_age_or_weight","stray",33.7789677,-118.17907,0,0,1,0,0,0,0,0,0,0,0,1
83,1,"female","yes","under_age_or_weight","stray",33.8707061,-118.1566013,0,0,1,0,0,0,0,0,0,0,0,1
22,1,"female","no","under_age_or_weight","stray",33.8707061,-118.1566013,0,0,1,0,0,0,0,0,0,0,0,1
10,1,"female","yes","normal","stray",33.7954676,-118.2073962,1,0,0,0,0,0,0,0,0,0,0,1
13,0,"female","no","under_age_or_weight","stray",33.8489323,-118.1987915,1,0,0,0,0,0,0,0,0,0,0,1
10,0,"male","yes","fractious","stray",33.7979136,-118.1774033,1,0,0,0,0,0,0,0,0,0,0,1
74,0,"female","no","normal","stray",33.7682824,-118.1721329,0,0,0,0,0,0,0,0,0,0,0,1
62,1,"male","yes","fractious","stray",33.7736101,-118.21176,1,0,0,0,0,0,0,0,0,0,0,1
100,1,"male","yes","normal","stray",33.786767,-118.1803313,0,0,0,0,0,1,0,0,0,0,0,1
45,0,"female","no","normal","stray",33.786767,-118.1803313,0,0,0,0,0,1,0,0,0,0,0,1
8,1,"female","no","normal","stray",33.7617736,-118.1893593,1,0,0,0,0,0,0,0,0,0,0,1
16,0,"female","no","normal","other",33.7553752,-118.1394539,0,0,1,0,0,0,0,0,0,0,0,1
54,0,"male","no","normal","stray",33.8027342,-118.2021574,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","under_age_or_weight","stray",33.7989363,-118.1763283,0,0,0,0,0,1,0,0,0,0,0,1
140,1,"male","yes","normal","stray",33.8826416,-118.1792065,0,0,0,0,0,0,1,0,0,0,0,1
49,1,"female","yes","normal","stray",33.7902843,-118.1979251,1,0,0,0,0,0,0,0,0,0,0,1
15,1,"female","yes","normal","stray",33.7938018,-118.2140703,1,0,0,0,0,0,0,0,0,0,0,1
99,1,"male","yes","normal","owner_surrender",33.8008711,-118.059079,0,0,0,0,0,0,0,1,0,0,0,1
14,1,"male","yes","fractious","stray",33.8721048,-118.1761908,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"female","yes","normal","stray",33.7958505,-118.1704823,0,0,0,0,0,1,0,0,0,0,0,1
28,0,"female","no","under_age_or_weight","stray",33.8104779,-118.1145169,0,0,0,0,0,1,0,0,0,0,0,1
30,1,"female","yes","normal","stray",33.8363417,-118.1862281,0,0,0,0,0,0,1,0,0,0,0,1
10,1,"male","yes","fractious","stray",33.7727196,-118.1736369,0,0,0,0,0,0,0,0,1,0,0,1
11,1,"female","no","normal","stray",33.7739592,-118.2393836,1,0,0,0,0,0,0,0,0,0,0,1
125,1,"male","yes","under_age_or_weight","stray",33.788222,-118.168468,1,0,0,0,0,0,0,0,0,0,0,1
21,1,"female","yes","normal","stray",33.784939,-118.1244705,1,0,0,0,0,0,0,0,0,0,0,1
15,1,"female","yes","normal","stray",33.8025126,-118.2141196,0,0,1,0,0,0,0,0,0,0,0,1
9,0,"male","no","normal","stray",33.7807837,-118.1665866,0,0,0,0,0,1,0,0,0,0,0,1
9,0,"female","no","normal","stray",33.7807837,-118.1665866,0,0,0,0,0,0,1,0,0,0,0,1
11,1,"female","yes","normal","stray",33.857402,-118.1752566,0,0,1,0,0,0,0,0,0,0,0,1
22,1,"female","yes","normal","stray",33.7767293,-118.1847872,0,0,1,0,0,0,0,0,0,0,0,1
22,1,"male","yes","normal","stray",33.7767293,-118.1847872,0,0,0,0,0,1,0,0,0,0,0,1
25,1,"female","yes","fractious","stray",33.8489323,-118.1987915,1,0,0,0,0,0,0,0,0,0,0,1
21,1,"female","yes","normal","stray",33.784524,-118.1707881,0,0,0,0,0,0,1,0,0,0,0,1
89,1,"male","no","normal","stray",33.7998123,-118.09928,1,0,0,0,0,0,0,0,0,0,0,1
11,0,"male","no","normal","stray",33.808574,-118.0757121,1,0,0,0,0,0,0,0,0,0,0,1
24,0,"male","no","normal","stray",33.7849848,-118.1970582,1,0,0,0,0,0,0,0,0,0,0,1
9,1,"female","no","normal","other",33.7815946,-118.1718093,1,0,0,0,0,0,0,0,0,0,0,1
35,0,"female","no","normal","stray",33.8270382,-118.1916277,0,0,0,0,0,0,1,0,0,0,0,1
35,0,"male","no","normal","stray",33.8270382,-118.1916277,0,0,0,0,0,0,0,0,1,0,0,1
9,1,"male","no","normal","stray",33.87116,-118.1895785,0,0,0,0,0,1,0,0,0,0,0,1
39,1,"female","yes","normal","stray",33.7739592,-118.2393836,0,0,0,0,0,0,1,0,0,0,0,1
25,1,"female","yes","normal","stray",33.8125045,-118.0777971,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","under_age_or_weight","stray",33.802557,-118.191637,0,0,1,0,0,0,0,0,0,0,0,1
254,1,"female","yes","under_age_or_weight","stray",33.8125045,-118.0777971,1,0,0,0,0,0,0,0,0,0,0,1
50,1,"female","no","under_age_or_weight","stray",33.8125045,-118.0777971,1,0,0,0,0,0,0,0,0,0,0,1
25,1,"female","yes","fractious","stray",33.8448274,-118.1980572,0,0,1,0,0,0,0,0,0,0,0,1
32,0,"female","no","normal","stray",33.8517802,-118.19174,0,0,0,0,0,1,0,0,0,0,0,1
48,1,"female","yes","normal","stray",33.8422128,-118.1911276,0,0,0,0,0,0,1,0,0,0,0,1
9,1,"female","yes","normal","stray",33.7934962,-118.2138223,0,0,0,0,0,1,0,0,0,0,0,1
47,0,"female","no","normal","stray",33.7848688,-118.1828401,0,0,0,0,0,0,1,0,0,0,0,1
12,0,"male","no","under_age_or_weight","stray",33.7848688,-118.1828401,0,0,1,0,0,0,0,0,0,0,0,1
22,0,"male","no","normal","owner_surrender",33.8405508,-118.1267017,0,0,0,0,0,1,0,0,0,0,0,1
57,0,"female","no","normal","owner_surrender",33.777473,-118.199135,0,0,0,0,0,1,0,0,0,0,0,1
11,1,"female","yes","fractious","stray",33.8450294,-118.1945799,0,0,0,0,0,0,0,0,0,0,0,1
25,1,"male","yes","normal","other",33.8593402,-118.0447953,1,0,0,0,0,0,0,0,0,0,0,1
18,0,"male","no","normal","stray",33.7887355,-118.0992063,0,0,0,0,0,0,1,0,0,0,0,1
31,0,"male","no","normal","stray",33.806736,-118.0731582,0,0,1,0,0,0,0,0,0,0,0,1
15,0,"female","no","under_age_or_weight","stray",33.8490603,-118.1934987,0,0,0,0,0,0,1,0,0,0,0,1
30,1,"female","yes","normal","stray",33.8504381,-118.1981445,1,0,0,0,0,0,0,0,0,0,0,1
21,1,"female","yes","normal","stray",33.7881628,-118.1773224,0,0,1,0,0,0,0,0,0,0,0,1
14,0,"female","no","normal","stray",33.781582,-118.1991406,1,0,0,0,0,0,0,0,0,0,0,1
34,1,"male","no","normal","owner_surrender",33.7697637,-118.1875408,1,0,0,0,0,0,0,0,0,0,0,1
19,0,"male","yes","normal","stray",33.7864604,-118.2121923,1,0,0,0,0,0,0,0,0,0,0,1
10,0,"male","no","under_age_or_weight","stray",33.8608207,-118.0977454,0,0,0,0,0,1,0,0,0,0,0,1
9,1,"male","no","normal","stray",33.8095992,-118.086983,1,0,0,0,0,0,0,0,0,0,0,1
41,1,"female","yes","fractious","stray",33.7561779,-118.1208858,0,0,0,1,0,0,0,0,0,0,0,1
16,1,"female","yes","normal","other",33.7883226,-118.1238084,0,0,1,0,0,0,0,1,0,0,0,0
30,1,"female","yes","normal","other",33.788676,-118.1179628,0,0,0,0,0,0,1,0,0,0,0,1
30,1,"female","no","normal","other",33.7883226,-118.1238084,0,0,0,0,0,0,0,0,0,0,0,1
57,1,"male","no","normal","stray",33.8043164,-118.1894505,0,0,0,0,0,0,0,0,1,0,0,1
261,1,"female","yes","other","stray",33.7539004,-118.1329341,1,0,0,0,0,0,0,0,0,0,0,1
15,1,"female","yes","normal","stray",33.8692147,-118.0484027,1,0,0,0,0,0,0,0,0,0,0,1
160,1,"female","yes","normal","owner_surrender",33.8068893,-118.1044214,1,0,0,0,0,1,0,0,0,0,0,0
19,1,"male","yes","fractious","stray",33.8655908,-118.1715528,1,0,0,0,0,0,0,0,0,0,0,1
